ОТЧЕТ ОБ УДАЛЕНИИ ДУБЛИКАТОВ
==================================================

Исходный файл: TXT/porn_keywords.txt
Исходное количество строк: 62739
Количество удаленных строк: 8199
Итоговое количество строк: 54540
Процент удаленных: 13.07%

ДЕТАЛЬНЫЙ СПИСОК УДАЛЕННЫХ СТРОК:
--------------------------------------------------
527. 'tiny4k' - содержится в 'tiny4k com'
528. 'titjob' - содержится в 'hentai titjob'
529. 'tits x' - содержится в 'tits x videos'
530. 'titten' - содержится в 'teenies mit dicken titten 1'
531. 'tittes' - содержится в 'milf tittes'
532. 'tittys' - содержится в 'tittys videos'
533. 'tranny' - содержится в 'tranny cum'
534. 'u porn' - содержится в 'magical sleepover u porn'
535. 'v porn' - содержится в 'j.a.v porn'
536. 'vagina' - содержится в 'big vagina'
537. 'veporn' - содержится в 'm veporn'
538. 'viagra' - содержится в 'viagra porn'
539. 'vicats' - содержится в 'vicats porn'
540. 'virgin' - содержится в 'virgin xx'
541. 'voyeur' - содержится в 'voyeur gay'
542. 'vr sex' - содержится в 'sex vr sex'
543. 'webcam' - содержится в 'webcam sex'
544. 'ww xxx' - содержится в 'ww xxx video'
545. 'www xx' - содержится в 'www xx video'
546. 'x ideo' - содержится в 'x ideo com'
547. 'x porn' - содержится в 'x x porn'
548. 'x tube' - содержится в 'x-x.x tube'
549. 'x vdeo' - содержится в 'www x vdeo'
550. 'x vide' - содержится в 'www x vide'
551. 'x vido' - содержится в 'x vido com'
552. 'xbideo' - содержится в 'xbideo hentai'
553. 'xentai' - содержится в 'porno xentai'
554. 'xideos' - содержится в 'v xideos'
555. 'xrated' - содержится в 'xrated videos'
556. 'xvdeos' - содержится в 'www xvdeos'
557. 'xvdieo' - содержится в 'xvdieo com'
558. 'xvdios' - содержится в 'xvdios com'
559. 'xvedeo' - содержится в 'www xvedeo'
560. 'xvedio' - содержится в 'xvedio in'
561. 'xvedos' - содержится в 'xvedos com'
562. 'xvidei' - содержится в 'www xvidei com'
563. 'xvideo' - содержится в 'xvideo''
564. '18 porn' - содержится в '18 porn video'
565. '24 porn' - содержится в '24 porn com'
566. '24video' - содержится в '24video net'
567. '3d anal' - содержится в '3d anal xvideos'
568. '3d futa' - содержится в '3d futa porn'
569. '3d nude' - содержится в '3d nude girls'
570. '3d porn' - содержится в 'porn 3d porn'
571. '3gpking' - содержится в '3gpking com'
572. '4k porn' - содержится в '4k porn v'
573. '69 porn' - содержится в '69 porn gif'
574. 'ad porn' - содержится в 'porn ad porn'
575. 'advoree' - содержится в 'advoree porn'
576. 'ai porn' - содержится в 'ai porn free'
577. 'amadani' - содержится в 'amadani porn'
578. 'amateur' - содержится в 'amateur bj'
579. 'anal hd' - содержится в 'mom anal hd'
580. 'anal po' - содержится в 'anal po rn'
581. 'analmom' - содержится в 'analmom porn'
582. 'analsex' - содержится в 'asian analsex'
583. 'ass sex' - содержится в 'big ass sex'
584. 'ass xxx' - содержится в 'ass ass xxx'
585. 'ass4all' - содержится в 'ass4all com'
586. 'asshole' - содержится в 'girl asshole'
587. 'assoass' - содержится в 'big assoass'
588. 'ava sex' - содержится в 'ava sex video'
589. 'bangbus' - содержится в 'bangbus porn'
590. 'bangxxx' - содержится в 'gang bangxxx'
591. 'bbc sex' - содержится в 'bbc sex video'
592. 'bbc xxx' - содержится в 'bbc xxx videos'
593. 'bbw bbc' - содержится в 'bbw bbc porn'
594. 'bbw sex' - содержится в 'bbw sex com'
595. 'bbw xxx' - содержится в 'bbw xxx hd'
596. 'bellesa' - содержится в 'bellesa porn'
597. 'best bj' - содержится в 'best bj ever'
598. 'bestsex' - содержится в 'bestsex vid'
599. 'big sex' - содержится в 'big sex video'
600. 'big tit' - содержится в 'big tit gilf'
601. 'big xxx' - содержится в 'big xxx video'
